date_time,date,A1,A2,nudge
2020年3月12日 14時57分40秒,2020年3月12日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 14時58分18秒,2020年3月12日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 15時00分33秒,2020年3月12日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月12日 15時05分44秒,2020年3月12日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 15時22分36秒,2020年3月12日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 15時45分33秒,2020年3月12日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 16時24分11秒,2020年3月12日,受けない,調べない,介入群②（６月・１０月・２月生まれ）
2020年3月12日 16時32分49秒,2020年3月12日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 17時01分05秒,2020年3月12日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月12日 17時03分08秒,2020年3月12日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月12日 17時03分27秒,2020年3月12日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 17時18分25秒,2020年3月12日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 18時20分51秒,2020年3月12日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 18時23分21秒,2020年3月12日,受ける,すでに調べた,介入群①（５月・９月・１月生まれ）
2020年3月12日 18時40分28秒,2020年3月12日,受ける,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月12日 18時49分29秒,2020年3月12日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月12日 18時54分55秒,2020年3月12日,受ける,調べる,介入群①（５月・９月・１月生まれ）
2020年3月12日 19時03分30秒,2020年3月12日,すでに受けた,すでに調べた,介入群②（６月・１０月・２月生まれ）
2020年3月12日 19時23分25秒,2020年3月12日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 19時27分48秒,2020年3月12日,絶対に受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 19時32分43秒,2020年3月12日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 19時59分41秒,2020年3月12日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 20時16分43秒,2020年3月12日,絶対に受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月12日 20時31分41秒,2020年3月12日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月12日 20時42分25秒,2020年3月12日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 20時46分58秒,2020年3月12日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 20時49分55秒,2020年3月12日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 21時00分42秒,2020年3月12日,受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 21時04分29秒,2020年3月12日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月12日 21時12分53秒,2020年3月12日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月12日 21時32分30秒,2020年3月12日,すでに受けた,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年3月12日 21時34分01秒,2020年3月12日,すでに受けた,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年3月12日 21時38分26秒,2020年3月12日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月12日 22時51分45秒,2020年3月12日,絶対に受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月12日 22時56分56秒,2020年3月12日,すでに受けた,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年3月13日 00時20分05秒,2020年3月13日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 02時15分36秒,2020年3月13日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 04時59分01秒,2020年3月13日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月13日 05時31分06秒,2020年3月13日,すでに受けた,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 05時39分11秒,2020年3月13日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 06時11分31秒,2020年3月13日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年3月13日 06時19分11秒,2020年3月13日,受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 07時55分02秒,2020年3月13日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 08時55分42秒,2020年3月13日,絶対に受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月13日 10時46分43秒,2020年3月13日,どちらとも言えない,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 10時53分07秒,2020年3月13日,絶対に受ける,調べない,介入群③（７月・１１月・３月生まれ）
2020年3月13日 11時21分25秒,2020年3月13日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 11時24分09秒,2020年3月13日,受ける,すでに調べた,介入群③（７月・１１月・３月生まれ）
2020年3月13日 11時58分07秒,2020年3月13日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 12時18分57秒,2020年3月13日,どちらとも言えない,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 13時01分22秒,2020年3月13日,絶対に受ける,絶対に調べない,介入群②（６月・１０月・２月生まれ）
2020年3月13日 13時22分47秒,2020年3月13日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 13時41分05秒,2020年3月13日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 14時06分09秒,2020年3月13日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 14時25分54秒,2020年3月13日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 14時45分09秒,2020年3月13日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 16時46分58秒,2020年3月13日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 17時39分43秒,2020年3月13日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 18時31分41秒,2020年3月13日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 18時43分20秒,2020年3月13日,どちらとも言えない,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月13日 19時04分40秒,2020年3月13日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 20時08分00秒,2020年3月13日,どちらとも言えない,どちらとも言えない,統制群（４月・８月・１２月生まれ）
2020年3月13日 20時21分49秒,2020年3月13日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年3月13日 20時24分26秒,2020年3月13日,すでに受けた,すでに調べた,介入群②（６月・１０月・２月生まれ）
2020年3月13日 20時26分04秒,2020年3月13日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 20時35分18秒,2020年3月13日,絶対に受ける,絶対に調べる,介入群①（５月・９月・１月生まれ）
2020年3月13日 20時55分34秒,2020年3月13日,受ける,調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 20時59分54秒,2020年3月13日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 21時12分54秒,2020年3月13日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月13日 21時34分24秒,2020年3月13日,どちらとも言えない,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月13日 22時12分10秒,2020年3月13日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年3月13日 22時46分52秒,2020年3月13日,すでに受けた,すでに調べた,介入群②（６月・１０月・２月生まれ）
2020年3月13日 22時49分20秒,2020年3月13日,絶対に受ける,絶対に調べる,介入群②（６月・１０月・２月生まれ）
2020年3月13日 22時59分38秒,2020年3月13日,受ける,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
2020年3月13日 23時03分35秒,2020年3月13日,絶対に受ける,絶対に調べる,介入群③（７月・１１月・３月生まれ）
2020年3月13日 23時19分47秒,2020年3月13日,受ける,どちらとも言えない,介入群①（５月・９月・１月生まれ）
2020年3月13日 23時25分39秒,2020年3月13日,絶対に受ける,どちらとも言えない,介入群②（６月・１０月・２月生まれ）
2020年3月13日 23時30分37秒,2020年3月13日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月14日 00時35分00秒,2020年3月14日,絶対に受ける,調べる,介入群②（６月・１０月・２月生まれ）
2020年3月14日 01時29分07秒,2020年3月14日,どちらとも言えない,調べる,統制群（４月・８月・１２月生まれ）
2020年3月14日 02時54分58秒,2020年3月14日,絶対に受ける,絶対に調べる,統制群（４月・８月・１２月生まれ）
2020年3月14日 04時42分48秒,2020年3月14日,絶対に受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月14日 04時44分29秒,2020年3月14日,受ける,調べる,統制群（４月・８月・１２月生まれ）
2020年3月14日 05時16分49秒,2020年3月14日,どちらとも言えない,どちらとも言えない,介入群③（７月・１１月・３月生まれ）
